,Country,Energy_type,Year,GDP,Population,CO2_emission
1050,Saint Pierre and Miquelon,all_energy_types,2019,,,0.0988793
1051,Saint Pierre and Miquelon,coal,2019,,,0.0
1052,Saint Pierre and Miquelon,natural_gas,2019,,,0.0
1053,Saint Pierre and Miquelon,petroleum_n_other_liquids,2019,,,0.0988793
1054,Saint Pierre and Miquelon,nuclear,2019,,,0.0
1055,Saint Pierre and Miquelon,renewables_n_other,2019,,,0.0
1056,Saint Vincent/Grenadines,all_energy_types,2019,1.34094,110.573,0.2392802
1057,Saint Vincent/Grenadines,coal,2019,1.34094,110.573,0.0
1058,Saint Vincent/Grenadines,natural_gas,2019,1.34094,110.573,0.0
1059,Saint Vincent/Grenadines,petroleum_n_other_liquids,2019,1.34094,110.573,0.2392801999911366
1060,Saint Vincent/Grenadines,nuclear,2019,1.34094,110.573,0.0
1061,Saint Vincent/Grenadines,renewables_n_other,2019,1.34094,110.573,0.0
1062,Samoa,all_energy_types,2019,1.09107,197.43,0.324490111
1063,Samoa,coal,2019,1.09107,197.43,0.0
1064,Samoa,natural_gas,2019,1.09107,197.43,0.0
1065,Samoa,petroleum_n_other_liquids,2019,1.09107,197.43,0.3244901105429874
1066,Samoa,nuclear,2019,1.09107,197.43,0.0
1067,Samoa,renewables_n_other,2019,1.09107,197.43,0.0
1068,Sao Tome and Principe,all_energy_types,2019,1.06389,215.136,0.158288716
1069,Sao Tome and Principe,coal,2019,1.06389,215.136,0.0
1070,Sao Tome and Principe,natural_gas,2019,1.06389,215.136,0.0
1071,Sao Tome and Principe,petroleum_n_other_liquids,2019,1.06389,215.136,0.1582887158998238
1072,Sao Tome and Principe,nuclear,2019,1.06389,215.136,0.0
1073,Sao Tome and Principe,renewables_n_other,2019,1.06389,215.136,0.0
1074,Saudi Arabia,all_energy_types,2019,1771.04,34218.0,567.98859898
1075,Saudi Arabia,coal,2019,1771.04,34218.0,0.2386119788459438
1076,Saudi Arabia,natural_gas,2019,1771.04,34218.0,218.205110697
1077,Saudi Arabia,petroleum_n_other_liquids,2019,1771.04,34218.0,349.544876304
1078,Saudi Arabia,nuclear,2019,1771.04,34218.0,0.0
1079,Saudi Arabia,renewables_n_other,2019,1771.04,34218.0,0.0
1080,Senegal,all_energy_types,2019,54.8701,16302.4,9.558694385
1081,Senegal,coal,2019,54.8701,16302.4,1.5419701843146978
1082,Senegal,natural_gas,2019,54.8701,16302.4,0.101067201
1083,Senegal,petroleum_n_other_liquids,2019,54.8701,16302.4,7.915657
1084,Senegal,nuclear,2019,54.8701,16302.4,0.0
1085,Senegal,renewables_n_other,2019,54.8701,16302.4,0.0
1086,Serbia,all_energy_types,2019,121.686,6945.23,47.041072192
1087,Serbia,coal,2019,121.686,6945.23,32.49034563353357
1088,Serbia,natural_gas,2019,121.686,6945.23,5.105643209
1089,Serbia,petroleum_n_other_liquids,2019,121.686,6945.23,9.445083349
1090,Serbia,nuclear,2019,121.686,6945.23,0.0
1091,Serbia,renewables_n_other,2019,121.686,6945.23,0.0
1092,Seychelles,all_energy_types,2019,2.532797,97.69933,1.1521043
1093,Seychelles,coal,2019,2.532797,97.69933,0.0
1094,Seychelles,natural_gas,2019,2.532797,97.69933,0.0
1095,Seychelles,petroleum_n_other_liquids,2019,2.532797,97.69933,1.1521043
1096,Seychelles,nuclear,2019,2.532797,97.69933,0.0
1097,Seychelles,renewables_n_other,2019,2.532797,97.69933,0.0
1098,Sierra Leone,all_energy_types,2019,13.8469,7814.13,0.985050284
1099,Sierra Leone,coal,2019,13.8469,7814.13,0.0
1100,Sierra Leone,natural_gas,2019,13.8469,7814.13,0.0
1101,Sierra Leone,petroleum_n_other_liquids,2019,13.8469,7814.13,0.9850502844728914
1102,Sierra Leone,nuclear,2019,13.8469,7814.13,0.0
1103,Sierra Leone,renewables_n_other,2019,13.8469,7814.13,0.0
1104,Singapore,all_energy_types,2019,545.403,5696.185,244.056494874
1105,Singapore,coal,2019,545.403,5696.185,1.665390565642941
1106,Singapore,natural_gas,2019,545.403,5696.185,25.627048182
1107,Singapore,petroleum_n_other_liquids,2019,545.403,5696.185,216.764056126646
1108,Singapore,nuclear,2019,545.403,5696.185,0.0
1109,Singapore,renewables_n_other,2019,545.403,5696.185,0.0
1110,Slovakia,all_energy_types,2019,181.3875,5455.077,34.50052687
1111,Slovakia,coal,2019,181.3875,5455.077,13.297246842131209
1112,Slovakia,natural_gas,2019,181.3875,5455.077,9.040476028
1113,Slovakia,petroleum_n_other_liquids,2019,181.3875,5455.077,12.162804
1114,Slovakia,nuclear,2019,181.3875,5455.077,0.0
1115,Slovakia,renewables_n_other,2019,181.3875,5455.077,0.0
1116,Slovenia,all_energy_types,2019,76.4882,2095.86,14.248656405
1117,Slovenia,coal,2019,76.4882,2095.86,4.317481899148978
1118,Slovenia,natural_gas,2019,76.4882,2095.86,1.694971506
1119,Slovenia,petroleum_n_other_liquids,2019,76.4882,2095.86,8.236203
1120,Slovenia,nuclear,2019,76.4882,2095.86,0.0
1121,Slovenia,renewables_n_other,2019,76.4882,2095.86,0.0
1122,Solomon Islands,all_energy_types,2019,1.54738,669.929,0.338062091
1123,Solomon Islands,coal,2019,1.54738,669.929,0.0
1124,Solomon Islands,natural_gas,2019,1.54738,669.929,0.0
1125,Solomon Islands,petroleum_n_other_liquids,2019,1.54738,669.929,0.3380620909203513
1126,Solomon Islands,nuclear,2019,1.54738,669.929,0.0
1127,Solomon Islands,renewables_n_other,2019,1.54738,669.929,0.0
1128,Somalia,all_energy_types,2019,10.8476,15474.0,0.882390681
1129,Somalia,coal,2019,10.8476,15474.0,0.0
1130,Somalia,natural_gas,2019,10.8476,15474.0,0.0
1131,Somalia,petroleum_n_other_liquids,2019,10.8476,15474.0,0.882390681094457
1132,Somalia,nuclear,2019,10.8476,15474.0,0.0
1133,Somalia,renewables_n_other,2019,10.8476,15474.0,0.0
1134,South Africa,all_energy_types,2019,785.223,58650.23,455.448598942
1135,South Africa,coal,2019,785.223,58650.23,351.91764878337904
1136,South Africa,natural_gas,2019,785.223,58650.23,9.376074159
1137,South Africa,petroleum_n_other_liquids,2019,785.223,58650.23,94.154876
1138,South Africa,nuclear,2019,785.223,58650.23,0.0
1139,South Africa,renewables_n_other,2019,785.223,58650.23,0.0
1140,South Korea,all_energy_types,2019,2160.64,51224.18,702.961082317
1141,South Korea,coal,2019,2160.64,51224.18,332.9107685796754
1142,South Korea,natural_gas,2019,2160.64,51224.18,115.728074737
1143,South Korea,petroleum_n_other_liquids,2019,2160.64,51224.18,254.322239
1144,South Korea,nuclear,2019,2160.64,51224.18,0.0
1145,South Korea,renewables_n_other,2019,2160.64,51224.18,0.0
1146,South Sudan,all_energy_types,2019,17.3349,11062.1,1.675889
1147,South Sudan,coal,2019,17.3349,11062.1,0.0
1148,South Sudan,natural_gas,2019,17.3349,11062.1,0.0
1149,South Sudan,petroleum_n_other_liquids,2019,17.3349,11062.1,1.675889
1150,South Sudan,nuclear,2019,17.3349,11062.1,0.0
1151,South Sudan,renewables_n_other,2019,17.3349,11062.1,0.0
1152,Spain,all_energy_types,2019,1796.293,47184.25,293.779473717
1153,Spain,coal,2019,1796.293,47184.25,37.46424391708619
1154,Spain,natural_gas,2019,1796.293,47184.25,63.4764628
1155,Spain,petroleum_n_other_liquids,2019,1796.293,47184.25,192.838767
1156,Spain,nuclear,2019,1796.293,47184.25,0.0
1157,Spain,renewables_n_other,2019,1796.293,47184.25,0.0
1158,Sri Lanka,all_energy_types,2019,276.987,21318.2,22.809417184
1159,Sri Lanka,coal,2019,276.987,21318.2,5.081500183952531
1160,Sri Lanka,natural_gas,2019,276.987,21318.2,0.0
1161,Sri Lanka,petroleum_n_other_liquids,2019,276.987,21318.2,17.727917
1162,Sri Lanka,nuclear,2019,276.987,21318.2,0.0
1163,Sri Lanka,renewables_n_other,2019,276.987,21318.2,0.0
1164,Sudan,all_energy_types,2019,187.629,42837.3,18.36376
1165,Sudan,coal,2019,187.629,42837.3,0.0
1166,Sudan,natural_gas,2019,187.629,42837.3,0.0
1167,Sudan,petroleum_n_other_liquids,2019,187.629,42837.3,18.36376
1168,Sudan,nuclear,2019,187.629,42837.3,0.0
1169,Sudan,renewables_n_other,2019,187.629,42837.3,0.0
1170,Suriname,all_energy_types,2019,9.20889,581.256,2.314032735
1171,Suriname,coal,2019,9.20889,581.256,0.0
1172,Suriname,natural_gas,2019,9.20889,581.256,0.010912857
1173,Suriname,petroleum_n_other_liquids,2019,9.20889,581.256,2.303119877981311
1174,Suriname,nuclear,2019,9.20889,581.256,0.0
1175,Suriname,renewables_n_other,2019,9.20889,581.256,0.0
1176,Sweden,all_energy_types,2019,524.62,10291.05,47.079863482
1177,Sweden,coal,2019,524.62,10291.05,6.988473287995864
1178,Sweden,natural_gas,2019,524.62,10291.05,2.26717575
1179,Sweden,petroleum_n_other_liquids,2019,524.62,10291.05,37.824214444
1180,Sweden,nuclear,2019,524.62,10291.05,0.0
1181,Sweden,renewables_n_other,2019,524.62,10291.05,0.0
1182,Switzerland,all_energy_types,2019,590.958,8606.035,38.8391437
1183,Switzerland,coal,2019,590.958,8606.035,0.3548905513154909
1184,Switzerland,natural_gas,2019,590.958,8606.035,6.746269149
1185,Switzerland,petroleum_n_other_liquids,2019,590.958,8606.035,31.737984
1186,Switzerland,nuclear,2019,590.958,8606.035,0.0
1187,Switzerland,renewables_n_other,2019,590.958,8606.035,0.0
1188,Syria,all_energy_types,2019,53.6025,17365.7,30.957562784
1189,Syria,coal,2019,53.6025,17365.7,0.0216289003042008
1190,Syria,natural_gas,2019,53.6025,17365.7,7.219938884
1191,Syria,petroleum_n_other_liquids,2019,53.6025,17365.7,23.715995
1192,Syria,nuclear,2019,53.6025,17365.7,0.0
1193,Syria,renewables_n_other,2019,53.6025,17365.7,0.0
1194,Taiwan,all_energy_types,2019,1232.274,23597.12,283.193662206
1195,Taiwan,coal,2019,1232.274,23597.12,147.3312615261277
1196,Taiwan,natural_gas,2019,1232.274,23597.12,46.38740997
1197,Taiwan,petroleum_n_other_liquids,2019,1232.274,23597.12,89.47499070945408
1198,Taiwan,nuclear,2019,1232.274,23597.12,0.0
1199,Taiwan,renewables_n_other,2019,1232.274,23597.12,0.0
1200,Tajikistan,all_energy_types,2019,35.11,9318.52,6.870917512
1201,Tajikistan,coal,2019,35.11,9318.52,4.101165580350681
1202,Tajikistan,natural_gas,2019,35.11,9318.52,0.142651973
1203,Tajikistan,petroleum_n_other_liquids,2019,35.11,9318.52,2.627099958508781
1204,Tajikistan,nuclear,2019,35.11,9318.52,0.0
1205,Tajikistan,renewables_n_other,2019,35.11,9318.52,0.0
1206,Tanzania,all_energy_types,2019,153.3535,58042.93,11.481377071
1207,Tanzania,coal,2019,153.3535,58042.93,1.1259584185587477
1208,Tanzania,natural_gas,2019,153.3535,58042.93,2.495959652
1209,Tanzania,petroleum_n_other_liquids,2019,153.3535,58042.93,7.859459
1210,Tanzania,nuclear,2019,153.3535,58042.93,0.0
1211,Tanzania,renewables_n_other,2019,153.3535,58042.93,0.0
1212,Thailand,all_energy_types,2019,1248.417,69647.88,303.667169932
1213,Thailand,coal,2019,1248.417,69647.88,57.11033646435439
1214,Thailand,natural_gas,2019,1248.417,69647.88,98.415903868
1215,Thailand,petroleum_n_other_liquids,2019,1248.417,69647.88,148.14092959941294
1216,Thailand,nuclear,2019,1248.417,69647.88,0.0
1217,Thailand,renewables_n_other,2019,1248.417,69647.88,0.0
1218,The Bahamas,all_energy_types,2019,13.643,389.415,3.982675282
1219,The Bahamas,coal,2019,13.643,389.415,0.0
1220,The Bahamas,natural_gas,2019,13.643,389.415,0.006219387
1221,The Bahamas,petroleum_n_other_liquids,2019,13.643,389.415,3.9764558947975375
1222,The Bahamas,nuclear,2019,13.643,389.415,0.0
1223,The Bahamas,renewables_n_other,2019,13.643,389.415,0.0
1224,Timor-Leste,all_energy_types,2019,4.05685,1293.38,0.53420808
1225,Timor-Leste,coal,2019,4.05685,1293.38,0.0
1226,Timor-Leste,natural_gas,2019,4.05685,1293.38,0.0
1227,Timor-Leste,petroleum_n_other_liquids,2019,4.05685,1293.38,0.5342080799977215
1228,Timor-Leste,nuclear,2019,4.05685,1293.38,0.0
1229,Timor-Leste,renewables_n_other,2019,4.05685,1293.38,0.0
1230,Togo,all_energy_types,2019,16.8355,8085.32,2.255794107
1231,Togo,coal,2019,16.8355,8085.32,0.5980782775686915
1232,Togo,natural_gas,2019,16.8355,8085.32,0.087271829
1233,Togo,petroleum_n_other_liquids,2019,16.8355,8085.32,1.5704440000000002
1234,Togo,nuclear,2019,16.8355,8085.32,0.0
1235,Togo,renewables_n_other,2019,16.8355,8085.32,0.0
1236,Tonga,all_energy_types,2019,0.574064,104.465,0.150016259
1237,Tonga,coal,2019,0.574064,104.465,0.0
1238,Tonga,natural_gas,2019,0.574064,104.465,0.0
1239,Tonga,petroleum_n_other_liquids,2019,0.574064,104.465,0.1500162591321692
1240,Tonga,nuclear,2019,0.574064,104.465,0.0
1241,Tonga,renewables_n_other,2019,0.574064,104.465,0.0
1242,Trinidad and Tobago,all_energy_types,2019,33.9752,1394.35,40.485352133
1243,Trinidad and Tobago,coal,2019,33.9752,1394.35,0.0062392396372031
1244,Trinidad and Tobago,natural_gas,2019,33.9752,1394.35,34.511340893
1245,Trinidad and Tobago,petroleum_n_other_liquids,2019,33.9752,1394.35,5.967772
1246,Trinidad and Tobago,nuclear,2019,33.9752,1394.35,0.0
1247,Trinidad and Tobago,renewables_n_other,2019,33.9752,1394.35,0.0
1248,Tunisia,all_energy_types,2019,122.68,11690.2,25.326405225
1249,Tunisia,coal,2019,122.68,11690.2,0.0125406681071263
1250,Tunisia,natural_gas,2019,122.68,11690.2,10.551125557
1251,Tunisia,petroleum_n_other_liquids,2019,122.68,11690.2,14.762739
1252,Tunisia,nuclear,2019,122.68,11690.2,0.0
1253,Tunisia,renewables_n_other,2019,122.68,11690.2,0.0
1254,Turkey,all_energy_types,2019,2338.015,83524.67,397.800544326
1255,Turkey,coal,2019,2338.015,83524.67,168.9163261181206
1256,Turkey,natural_gas,2019,2338.015,83524.67,95.037428208
1257,Turkey,petroleum_n_other_liquids,2019,2338.015,83524.67,133.84679
1258,Turkey,nuclear,2019,2338.015,83524.67,0.0
1259,Turkey,renewables_n_other,2019,2338.015,83524.67,0.0
1260,Turkmenistan,all_energy_types,2019,110.936,5940.01,97.306322119
1261,Turkmenistan,coal,2019,110.936,5940.01,0.0
1262,Turkmenistan,natural_gas,2019,110.936,5940.01,77.126056119
1263,Turkmenistan,petroleum_n_other_liquids,2019,110.936,5940.01,20.180266
1264,Turkmenistan,nuclear,2019,110.936,5940.01,0.0
1265,Turkmenistan,renewables_n_other,2019,110.936,5940.01,0.0
1266,Turks and Caicos Islands,all_energy_types,2019,,,0.23745
1267,Turks and Caicos Islands,coal,2019,,,0.0
1268,Turks and Caicos Islands,natural_gas,2019,,,0.0
1269,Turks and Caicos Islands,petroleum_n_other_liquids,2019,,,0.2374499999955439
1270,Turks and Caicos Islands,nuclear,2019,,,0.0
1271,Turks and Caicos Islands,renewables_n_other,2019,,,0.0
1272,Tuvalu,all_energy_types,2019,,,0.0
1273,Tuvalu,coal,2019,,,0.0
1274,Tuvalu,natural_gas,2019,,,0.0
1275,Tuvalu,petroleum_n_other_liquids,2019,,,
1276,Tuvalu,nuclear,2019,,,0.0
1277,Tuvalu,renewables_n_other,2019,,,0.0
1278,U.S. Pacific Islands,all_energy_types,2019,,,0.301545627
1279,U.S. Pacific Islands,coal,2019,,,0.0
1280,U.S. Pacific Islands,natural_gas,2019,,,0.0
1281,U.S. Pacific Islands,petroleum_n_other_liquids,2019,,,0.3015456273385353
1282,U.S. Pacific Islands,nuclear,2019,,,0.0
1283,U.S. Pacific Islands,renewables_n_other,2019,,,0.0
1284,U.S. Territories,all_energy_types,2019,,,0.0
1285,U.S. Territories,coal,2019,,,0.0
1286,U.S. Territories,natural_gas,2019,,,
1287,U.S. Territories,petroleum_n_other_liquids,2019,,,
1288,U.S. Territories,nuclear,2019,,,0.0
1289,U.S. Territories,renewables_n_other,2019,,,0.0
1290,U.S. Virgin Islands,all_energy_types,2019,1.883,95.668,2.438125286
1291,U.S. Virgin Islands,coal,2019,1.883,95.668,0.0
1292,U.S. Virgin Islands,natural_gas,2019,1.883,95.668,0.0
1293,U.S. Virgin Islands,petroleum_n_other_liquids,2019,1.883,95.668,2.4381252858457927
1294,U.S. Virgin Islands,nuclear,2019,1.883,95.668,0.0
1295,U.S. Virgin Islands,renewables_n_other,2019,1.883,95.668,0.0
1296,Uganda,all_energy_types,2019,103.1059,44216.2,5.866205464
1297,Uganda,coal,2019,103.1059,44216.2,0.0
1298,Uganda,natural_gas,2019,103.1059,44216.2,0.0
1299,Uganda,petroleum_n_other_liquids,2019,103.1059,44216.2,5.866205464
1300,Uganda,nuclear,2019,103.1059,44216.2,0.0
1301,Uganda,renewables_n_other,2019,103.1059,44216.2,0.0
1302,Ukraine,all_energy_types,2019,487.698,42153.2,202.513341064
1303,Ukraine,coal,2019,487.698,42153.2,113.00325555532876
1304,Ukraine,natural_gas,2019,487.698,42153.2,58.048039509
1305,Ukraine,petroleum_n_other_liquids,2019,487.698,42153.2,31.462046
1306,Ukraine,nuclear,2019,487.698,42153.2,0.0
1307,Ukraine,renewables_n_other,2019,487.698,42153.2,0.0
1308,United Arab Emirates,all_energy_types,2019,663.292,9764.9,274.042277491
1309,United Arab Emirates,coal,2019,663.292,9764.9,4.58553126028265
1310,United Arab Emirates,natural_gas,2019,663.292,9764.9,143.035907999
1311,United Arab Emirates,petroleum_n_other_liquids,2019,663.292,9764.9,126.420838232
1312,United Arab Emirates,nuclear,2019,663.292,9764.9,0.0
1313,United Arab Emirates,renewables_n_other,2019,663.292,9764.9,0.0
1314,United Kingdom,all_energy_types,2019,2992.817,66827.7,411.167847675
1315,United Kingdom,coal,2019,2992.817,66827.7,33.602339019034055
1316,United Kingdom,natural_gas,2019,2992.817,66827.7,159.178897932
1317,United Kingdom,petroleum_n_other_liquids,2019,2992.817,66827.7,218.386610724
1318,United Kingdom,nuclear,2019,2992.817,66827.7,0.0
1319,United Kingdom,renewables_n_other,2019,2992.817,66827.7,0.0
1320,United States,all_energy_types,2019,19925.43,330043.8,5277.192754
1321,United States,coal,2019,19925.43,330043.8,1262.555409
1322,United States,natural_gas,2019,19925.43,330043.8,1626.410978
1323,United States,petroleum_n_other_liquids,2019,19925.43,330043.8,2388.226367
1324,United States,nuclear,2019,19925.43,330043.8,0.0
1325,United States,renewables_n_other,2019,19925.43,330043.8,0.0
1326,Uruguay,all_energy_types,2019,78.0812,3461.37,7.311541742
1327,Uruguay,coal,2019,78.0812,3461.37,0.0004336153813243
1328,Uruguay,natural_gas,2019,78.0812,3461.37,0.107846127
1329,Uruguay,petroleum_n_other_liquids,2019,78.0812,3461.37,7.203262
1330,Uruguay,nuclear,2019,78.0812,3461.37,0.0
1331,Uruguay,renewables_n_other,2019,78.0812,3461.37,0.0
1332,Uzbekistan,all_energy_types,2019,257.435,32966.1,99.389348903
1333,Uzbekistan,coal,2019,257.435,32966.1,7.670300066102865
1334,Uzbekistan,natural_gas,2019,257.435,32966.1,79.921306837
1335,Uzbekistan,petroleum_n_other_liquids,2019,257.435,32966.1,11.797742
1336,Uzbekistan,nuclear,2019,257.435,32966.1,0.0
1337,Uzbekistan,renewables_n_other,2019,257.435,32966.1,0.0
1338,Vanuatu,all_energy_types,2019,0.761102,299.933,0.234325792
1339,Vanuatu,coal,2019,0.761102,299.933,0.0
1340,Vanuatu,natural_gas,2019,0.761102,299.933,0.0
1341,Vanuatu,petroleum_n_other_liquids,2019,0.761102,299.933,0.2343257917292422
1342,Vanuatu,nuclear,2019,0.761102,299.933,0.0
1343,Vanuatu,renewables_n_other,2019,0.761102,299.933,0.0
1344,Venezuela,all_energy_types,2019,190.1472,28515.85,131.48505504
1345,Venezuela,coal,2019,190.1472,28515.85,0.1271855908900076
1346,Venezuela,natural_gas,2019,190.1472,28515.85,54.552918449
1347,Venezuela,petroleum_n_other_liquids,2019,190.1472,28515.85,76.804951
1348,Venezuela,nuclear,2019,190.1472,28515.85,0.0
1349,Venezuela,renewables_n_other,2019,190.1472,28515.85,0.0
1350,Vietnam,all_energy_types,2019,915.504,96425.9,241.806422052
1351,Vietnam,coal,2019,915.504,96425.9,159.98720532140192
1352,Vietnam,natural_gas,2019,915.504,96425.9,16.002557731
1353,Vietnam,petroleum_n_other_liquids,2019,915.504,96425.9,65.816659
1354,Vietnam,nuclear,2019,915.504,96425.9,0.0
1355,Vietnam,renewables_n_other,2019,915.504,96425.9,0.0
1356,Wake Island,all_energy_types,2019,,,1.273786855
1357,Wake Island,coal,2019,,,0.0
1358,Wake Island,natural_gas,2019,,,0.0
1359,Wake Island,petroleum_n_other_liquids,2019,,,1.2737868546239928
1360,Wake Island,nuclear,2019,,,0.0
1361,Wake Island,renewables_n_other,2019,,,0.0
1362,Western Sahara,all_energy_types,2019,,,0.26303824
1363,Western Sahara,coal,2019,,,0.0
1364,Western Sahara,natural_gas,2019,,,0.0
1365,Western Sahara,petroleum_n_other_liquids,2019,,,0.2630382398978614
1366,Western Sahara,nuclear,2019,,,0.0
1367,Western Sahara,renewables_n_other,2019,,,0.0
1368,Yemen,all_energy_types,2019,53.0838,29162.2,8.292505229
1369,Yemen,coal,2019,53.0838,29162.2,0.2213726885589817
1370,Yemen,natural_gas,2019,53.0838,29162.2,0.18277454
1371,Yemen,petroleum_n_other_liquids,2019,53.0838,29162.2,7.888358
1372,Yemen,nuclear,2019,53.0838,29162.2,0.0
1373,Yemen,renewables_n_other,2019,53.0838,29162.2,0.0
1374,Zambia,all_energy_types,2019,247.1819,17873.85,7.09628982
1375,Zambia,coal,2019,247.1819,17873.85,2.8941022257256
1376,Zambia,natural_gas,2019,247.1819,17873.85,0.0
1377,Zambia,petroleum_n_other_liquids,2019,247.1819,17873.85,4.20218759386
1378,Zambia,nuclear,2019,247.1819,17873.85,0.0
1379,Zambia,renewables_n_other,2019,247.1819,17873.85,0.0
1380,Zimbabwe,all_energy_types,2019,37.6204,14654.2,8.964759021
1381,Zimbabwe,coal,2019,37.6204,14654.2,4.586869076908337
1382,Zimbabwe,natural_gas,2019,37.6204,14654.2,0.0
1383,Zimbabwe,petroleum_n_other_liquids,2019,37.6204,14654.2,4.377889944348768
1384,Zimbabwe,nuclear,2019,37.6204,14654.2,0.0
1385,Zimbabwe,renewables_n_other,2019,37.6204,14654.2,0.0
